,File,Class,Text,Datatype
4216,source2109.txt,-1,the proposal also may help bloomfield hills based taubman centers inc fend off a takeover from indianapoils based shopping mall operator simon property group inc ,orig
4217,answer2109.txt,1,the legislation approved 12 3 by the house commerce committee may allow bloomfield hills based taubman centers inc to fend off a takeover attempt by indianapolis based simon property group inc ,train
4218,source2110.txt,-1,shares of coke were up 6 cents at 44 42 in afternoon trading wednesday on the new york stock exchange ,orig
4219,answer2110.txt,0,shares of coke were down 26 cents to close at 44 10 on the new york stock exchange ,test
4220,source2111.txt,-1,wall street analysts expect 2004 revenue of 28 15 billion ,orig
4221,answer2111.txt,0,analysts average forecast was 4 02 per share on revenue of 25 56 billion ,train
4222,source2112.txt,-1,the poll had a margin of error of plus or minus 2 percentage points ,orig
4223,answer2112.txt,0,it had a margin of sampling error of plus or minus four percentage points and was conducted thursday through saturday ,train
4224,source2113.txt,-1,last year the board raised rents by 2 percent on one year renewals 4 percent on two year leases ,orig
4225,answer2113.txt,1,for lofts the board proposed increases of 4 percent for one year leases and 7 percent for two year renewals ,train
4226,source2114.txt,-1,the broader standard  poor s 500 index  spx eased 7 57 points or 0 76 percent at 990 94 ,orig
4227,answer2114.txt,0,the technology laced nasdaq composite index was down 25 36 points or 1 53 percent at 1 628 26 ,train
4228,source2115.txt,-1,south africa has the world s highest caseload with 4 7 million people infected with hiv or aids ,orig
4229,answer2115.txt,1,with 4 7 million people infected with hiv or aids south africa has the world s highest aids caseload ,train
4230,source2116.txt,-1,cordiant has been on the block since it lost the key allied domecq account in april ,orig
4231,answer2116.txt,1,cordiant has been a target since it lost a crucial client allied domeq in april ,train
4232,source2117.txt,-1, the investigation appears to be focused on certain accounting practices common to the interactive entertainment industry with specific emphasis on revenue recognition  activision said in an sec filing ,orig
4233,answer2117.txt,1,according to the company filings the investigation appears to be focused on certain accounting practices common to the interactive entertainment industry with specific emphasis on revenue recognition ,test
4234,source2118.txt,-1,justice clarence thomas joined by fellow conservative justice antonin scalia dissented ,orig
4235,answer2118.txt,0,justice antonin scalia sandra day o connor and clarence thomas dissented from the ruling ,test
4236,source2119.txt,-1,a stage one alert is declared when ozone readings exceed 0 20 parts per million during a one hour period ,orig
4237,answer2119.txt,1,a stage 1 episode is declared when ozone levels reach 0 20 parts per million ,test
4238,source2120.txt,-1,the department told airlines the threat level to uk civil aviation interests in kenya has increased to imminent ,orig
4239,answer2120.txt,0,britain s department for transport said  the threat level to uk civil aviation interests in kenya has increased to imminent  and suspended flights after 6 p m edt ,train
4240,source2121.txt,-1,time magazine named the american soldier its person of the year for 2003 ,orig
4241,answer2121.txt,0,the american soldier was first selected as times person of the year during the korean war in 1950 ,train
4242,source2122.txt,-1,as part of a 2001 agreement to extradite them from canada prosecutors agreed not to seek the death penalty ,orig
4243,answer2122.txt,1,as part of the agreement to extradite the two best friends from canada prosecutors agreed not to seek the death penalty for convictions ,train
4244,source2123.txt,-1,the anguish was detectable in the voices of those of forlong s television colleagues who would speak on monday ,orig
4245,answer2123.txt,1,the anguish could be heard in the voices of mr forlong s television colleagues who would speak ,train
4246,source2124.txt,-1,graham a presidential candidate was criticized by several republicans as  politicizing  the report ,orig
4247,answer2124.txt,0,graham who co chaired the inquiry is a presidential candidate ,train
4248,source2125.txt,-1,sen patrick leahy of vermont the committee s senior democrat later said the problem is serious but called hatch s suggestion too drastic ,orig
4249,answer2125.txt,1,sen patrick leahy the committee s senior democrat later said the problem is serious but called hatch s idea too drastic a remedy to be considered ,train
4250,source2126.txt,-1, ex im board members displayed courage and environmental leadership in the face of considerable pressure  jon sohn of friends of the earth said after the panel s vote ,orig
4251,answer2126.txt,1, two ex im board members displayed courage and environmental leadership in the face of considerable pressure  said jon sohn international campaigner for friends of the earth ,train
4252,source2127.txt,-1,the broad standard  poor s 500  spx eased 0 37 of a point or 0 03 percent at 1 121 ,orig
4253,answer2127.txt,1,the standard  poor s 500 index  spx slipped 0 26 point or 0 02 percent to 1 121 96 ,test
4254,source2128.txt,-1,malaysia has launched an aggressive media campaign over its water dispute with singapore ,orig
4255,answer2128.txt,1,malaysia will launch a publicity campaign in local newspapers today giving its version of the water dispute with singapore ,train
4256,source2129.txt,-1,the cavaliers won the right thursday to select james in the june 26 draft ,orig
4257,answer2129.txt,1,the cleveland cavaliers won the right to draft james by winning the nba s annual lottery thursday night ,train
4258,source2130.txt,-1,two atlanta companies that have not been accused of wrongdoing  delta air lines inc and the home depot  were mentioned as having excessive pay packages for its ceos ,orig
4259,answer2130.txt,1,two atlanta based companies that have not been accused of wrongdoing  delta air lines and home depot  were also mentioned by witnesses as having excessive pay packages for ceos ,train
4260,source2131.txt,-1,the republic of korea was found to lead the way in broadband penetration with approximately 21 broadband subscribers for every 100 inhabitants ,orig
4261,answer2131.txt,1,not surprisingly broadband nation korea leads the way in broadband penetration with approximately 21 broadband subscribers for every 100 inhabitants ,train
4262,source2132.txt,-1,mr blair admitted in a newspaper article mr bushs critics were rubbing their hands at the scope for embarrassing him ,orig
4263,answer2132.txt,1,the prime minister today admitted that critics are rubbing their hands at the scope for embarrassing him ,train
4264,source2133.txt,-1,intel corp unveiled wednesday its next generation processor for cellular phones personal digital assistants and other wireless devices ,orig
4265,answer2133.txt,1,intel on wednesday unveiled its next generation processor for cell phones pdas and other wireless devices ,train
