,File,Class,Datatype,Text
10520,source5261.txt,-1.0,orig,eggs are being cracked into a bowl by a woman
10521,answer5261.txt,4.9,train,a woman is cracking eggs into a bowl
10522,source5262.txt,-1.0,orig,a woman is taking eggs out of a bowl
10523,answer5262.txt,3.7,test,a woman is cracking eggs into a bowl
10524,source5263.txt,-1.0,orig,a woman is placing skewers onto a rack
10525,answer5263.txt,4.9,train,skewers are being placed onto a rack by a woman
10526,source5264.txt,-1.0,orig,a woman is placing skewers onto a rack
10527,answer5264.txt,4.0,test,there is no woman placing skewers onto a rack
10528,source5265.txt,-1.0,orig,a woman is cracking eggs into a bowl
10529,answer5265.txt,2.5,test,skewers are being placed onto a rack by a woman
10530,source5266.txt,-1.0,orig,a woman is cracking eggs into a bowl
10531,answer5266.txt,1.4,train,there is no woman placing skewers onto a rack
10532,source5267.txt,-1.0,orig,eggs are being cracked into a bowl by a woman
10533,answer5267.txt,1.7,train,a woman is placing skewers onto a rack
10534,source5268.txt,-1.0,orig,a woman is taking eggs out of a bowl
10535,answer5268.txt,1.9,train,a woman is placing skewers onto a rack
10536,source5269.txt,-1.0,orig,a woman is cracking eggs into a bowl
10537,answer5269.txt,2.4,train,a woman is placing skewers onto a rack
10538,source5270.txt,-1.0,orig,a baby is playing a guitar
10539,answer5270.txt,4.9,test,a guitar is being played by a baby
10540,source5271.txt,-1.0,orig,a baby is not playing a guitar
10541,answer5271.txt,2.7,train,a baby is playing a guitar
10542,source5272.txt,-1.0,orig,the little boy is singing and playing the guitar
10543,answer5272.txt,4.535,test,the little kid is singing and playing the guitar
10544,source5273.txt,-1.0,orig,the little boy is singing and playing the guitar
10545,answer5273.txt,3.2,train,the little boy is not singing and playing the guitar
10546,source5274.txt,-1.0,orig,the little kid is singing and playing the guitar
10547,answer5274.txt,3.8,test,a baby is playing a guitar
10548,source5275.txt,-1.0,orig,the little boy is not singing and playing the guitar
10549,answer5275.txt,2.8,test,a baby is playing a guitar
10550,source5276.txt,-1.0,orig,the little boy is singing and playing the guitar
10551,answer5276.txt,3.5,train,a guitar is being played by a baby
10552,source5277.txt,-1.0,orig,a baby is not playing a guitar
10553,answer5277.txt,3.6,train,the little boy is singing and playing the guitar
10554,source5278.txt,-1.0,orig,a baby is playing a guitar
10555,answer5278.txt,3.9,test,the little boy is singing and playing the guitar
10556,source5279.txt,-1.0,orig,a man is passionately playing a guitar in front of an audience
10557,answer5279.txt,4.7,test,a person is passionately playing a guitar in front of an audience
10558,source5280.txt,-1.0,orig,a man is passionately playing a guitar in front of an audience
10559,answer5280.txt,3.9,test,a woman is passionately playing a guitar in front of an audience
10560,source5281.txt,-1.0,orig,a woman is peeling a potato
10561,answer5281.txt,4.3,train,a woman is peeling food
10562,source5282.txt,-1.0,orig,a woman is peeling food
10563,answer5282.txt,1.1,test,a man is passionately playing a guitar in front of an audience
10564,source5283.txt,-1.0,orig,there is no woman peeling a potato
10565,answer5283.txt,1.0,test,a man is passionately playing a guitar in front of an audience
10566,source5284.txt,-1.0,orig,a person is passionately playing a guitar in front of an audience
10567,answer5284.txt,1.0,train,a woman is peeling a potato
10568,source5285.txt,-1.0,orig,a woman is peeling a potato
10569,answer5285.txt,1.1,test,a woman is passionately playing a guitar in front of an audience
10570,source5286.txt,-1.0,orig,a man is passionately playing a guitar in front of an audience
10571,answer5286.txt,1.0,test,a woman is peeling a potato
10572,source5287.txt,-1.0,orig,a man is reading the email
10573,answer5287.txt,4.8,train,a person is reading the email
10574,source5288.txt,-1.0,orig,there is no man reading the email
10575,answer5288.txt,3.365,train,a man is reading the email
10576,source5289.txt,-1.0,orig,someone is checking the email
10577,answer5289.txt,4.4,test,someone is reading the email
10578,source5290.txt,-1.0,orig,someone is reading the email
10579,answer5290.txt,4.1,train,someone is not reading the email
10580,source5291.txt,-1.0,orig,a man is reading the email
10581,answer5291.txt,4.065,test,someone is checking the email
10582,source5292.txt,-1.0,orig,someone is not reading the email
10583,answer5292.txt,2.8,test,a man is reading the email
10584,source5293.txt,-1.0,orig,someone is reading the email
10585,answer5293.txt,4.8,train,a person is reading the email
10586,source5294.txt,-1.0,orig,there is no man reading the email
10587,answer5294.txt,3.7,test,someone is reading the email
10588,source5295.txt,-1.0,orig,a man is reading the email
10589,answer5295.txt,4.6,train,someone is reading the email
10590,source5296.txt,-1.0,orig,two baby pandas are playing
10591,answer5296.txt,3.9,train,two cubs are playing
10592,source5297.txt,-1.0,orig,two baby pandas are sleeping
10593,answer5297.txt,3.5,train,two baby pandas are playing
10594,source5298.txt,-1.0,orig,two pandas are lying together
10595,answer5298.txt,5.0,train,two panda bears are lying together
10596,source5299.txt,-1.0,orig,two pandas are not lying together
10597,answer5299.txt,3.3,test,two pandas are lying together
10598,source5300.txt,-1.0,orig,two baby pandas are playing
10599,answer5300.txt,3.6,train,two panda bears are lying together
10600,source5301.txt,-1.0,orig,two baby pandas are playing
10601,answer5301.txt,3.2,train,two pandas are not lying together
10602,source5302.txt,-1.0,orig,two cubs are playing
10603,answer5302.txt,3.0,test,two pandas are lying together
10604,source5303.txt,-1.0,orig,two pandas are lying together
10605,answer5303.txt,3.8,test,two baby pandas are sleeping
10606,source5304.txt,-1.0,orig,two pandas are lying together
10607,answer5304.txt,3.2,train,two baby pandas are playing
10608,source5305.txt,-1.0,orig,fish is being cooked by a woman
10609,answer5305.txt,4.9,test,a woman is cooking fish
10610,source5306.txt,-1.0,orig,a woman is cooking fish
10611,answer5306.txt,3.7,test,there is no woman cooking fish
10612,source5307.txt,-1.0,orig,a woman is frying fish
10613,answer5307.txt,5.0,train,fish is being fried by a woman
10614,source5308.txt,-1.0,orig,a woman is frying fish
10615,answer5308.txt,3.3,train,a woman is not frying fish
10616,source5309.txt,-1.0,orig,fish is being fried by a woman
10617,answer5309.txt,4.6,test,a woman is cooking fish
10618,source5310.txt,-1.0,orig,a woman is cooking fish
10619,answer5310.txt,3.6,train,a woman is not frying fish
10620,source5311.txt,-1.0,orig,a woman is frying fish
10621,answer5311.txt,4.5,test,fish is being cooked by a woman
10622,source5312.txt,-1.0,orig,a woman is frying fish
10623,answer5312.txt,3.7,test,there is no woman cooking fish
10624,source5313.txt,-1.0,orig,a woman is frying fish
10625,answer5313.txt,4.4,test,a woman is cooking fish
10626,source5314.txt,-1.0,orig,a man is playing a flute
10627,answer5314.txt,4.5,test,a man is playing an instrument
10628,source5315.txt,-1.0,orig,a man is playing a flute
10629,answer5315.txt,4.2,train,a man is not playing a flute
10630,source5316.txt,-1.0,orig,a woman is playing the flute
10631,answer5316.txt,4.8,train,the flute is being played by a woman
10632,source5317.txt,-1.0,orig,a woman is playing the flute
10633,answer5317.txt,3.7,train,a man is playing the flute
10634,source5318.txt,-1.0,orig,a man is playing a flute
10635,answer5318.txt,3.3,train,the flute is being played by a woman
10636,source5319.txt,-1.0,orig,a man is playing a flute
10637,answer5319.txt,4.9,train,a man is playing the flute
10638,source5320.txt,-1.0,orig,a man is playing an instrument
10639,answer5320.txt,2.2,train,a woman is playing the flute
10640,source5321.txt,-1.0,orig,a woman is playing the flute
10641,answer5321.txt,3.8,train,a man is not playing a flute
10642,source5322.txt,-1.0,orig,a woman is playing the flute
10643,answer5322.txt,3.7,train,a man is playing a flute
10644,source5323.txt,-1.0,orig,a boy is mowing the lawn
10645,answer5323.txt,4.6,train,a guy is mowing the lawn
10646,source5324.txt,-1.0,orig,a guy is mowing the lawn
10647,answer5324.txt,3.6,train,there is no guy mowing the lawn
10648,source5325.txt,-1.0,orig,grass is being mowed by a man
10649,answer5325.txt,5.0,train,a man is mowing grass
10650,source5326.txt,-1.0,orig,there is no man mowing grass
10651,answer5326.txt,4.2,test,a man is mowing grass
10652,source5327.txt,-1.0,orig,a guy is mowing the lawn
10653,answer5327.txt,4.5,train,grass is being mowed by a man
10654,source5328.txt,-1.0,orig,a guy is mowing the lawn
10655,answer5328.txt,3.8,train,there is no man mowing grass
10656,source5329.txt,-1.0,orig,a boy is mowing the lawn
10657,answer5329.txt,3.8,train,a man is mowing grass
10658,source5330.txt,-1.0,orig,a man is mowing grass
10659,answer5330.txt,3.4,test,there is no guy mowing the lawn
10660,source5331.txt,-1.0,orig,a guy is mowing the lawn
10661,answer5331.txt,4.7,test,a man is mowing grass
10662,source5332.txt,-1.0,orig,a person is frying meat in a pan
10663,answer5332.txt,4.4,train,a person is frying food in a pan
10664,source5333.txt,-1.0,orig,a person is frying meat in a pan
10665,answer5333.txt,3.4,test,a person is not frying meat in a pan
10666,source5334.txt,-1.0,orig,a skunk is being held by a person
10667,answer5334.txt,5.0,test,a person is holding a skunk
10668,source5335.txt,-1.0,orig,a person is not holding a skunk
10669,answer5335.txt,3.6,train,a person is holding a skunk
10670,source5336.txt,-1.0,orig,a person is frying meat in a pan
10671,answer5336.txt,1.0,test,a skunk is being held by a person
10672,source5337.txt,-1.0,orig,a person is frying meat in a pan
10673,answer5337.txt,1.3,train,a person is not holding a skunk
10674,source5338.txt,-1.0,orig,a person is frying food in a pan
10675,answer5338.txt,1.3,train,a person is holding a skunk
10676,source5339.txt,-1.0,orig,a person is holding a skunk
10677,answer5339.txt,1.1,train,a person is not frying meat in a pan
10678,source5340.txt,-1.0,orig,a person is holding a skunk
10679,answer5340.txt,1.3,test,a person is frying meat in a pan
10680,source5341.txt,-1.0,orig,the lady is cracking an egg into a bowl
10681,answer5341.txt,4.5,train,the lady is cracking an egg into a dish
10682,source5342.txt,-1.0,orig,the lady is cracking an egg into a bowl
10683,answer5342.txt,3.5,test,the lady is taking an egg out of a bowl
10684,source5343.txt,-1.0,orig,the man is cracking eggs into a bowl
10685,answer5343.txt,4.5,test,the person is cracking eggs into a bowl
10686,source5344.txt,-1.0,orig,the woman is cracking eggs into a bowl
10687,answer5344.txt,3.6,train,the man is cracking eggs into a bowl
10688,source5345.txt,-1.0,orig,the lady is cracking an egg into a bowl
10689,answer5345.txt,4.4,test,the person is cracking eggs into a bowl
10690,source5346.txt,-1.0,orig,the woman is cracking eggs into a bowl
10691,answer5346.txt,4.8,test,the lady is cracking an egg into a bowl
10692,source5347.txt,-1.0,orig,the lady is cracking an egg into a dish
10693,answer5347.txt,3.2,test,the man is cracking eggs into a bowl
10694,source5348.txt,-1.0,orig,the lady is taking an egg out of a bowl
10695,answer5348.txt,2.9,train,the man is cracking eggs into a bowl
10696,source5349.txt,-1.0,orig,the man is cracking eggs into a bowl
10697,answer5349.txt,3.2,test,the lady is cracking an egg into a bowl
10698,source5350.txt,-1.0,orig,a man is cutting tomatoes
10699,answer5350.txt,5.0,train,a man is slicing tomatoes
10700,source5351.txt,-1.0,orig,there is no man cutting tomatoes
10701,answer5351.txt,3.4,test,a man is cutting tomatoes
10702,source5352.txt,-1.0,orig,broccoli are being cut by a woman
10703,answer5352.txt,4.8,train,a woman is cutting broccoli
10704,source5353.txt,-1.0,orig,a woman is not cutting broccoli
10705,answer5353.txt,2.9,train,a woman is cutting broccoli
10706,source5354.txt,-1.0,orig,broccoli are being cut by a woman
10707,answer5354.txt,1.365,test,a man is cutting tomatoes
10708,source5355.txt,-1.0,orig,a woman is not cutting broccoli
10709,answer5355.txt,2.2,test,a man is cutting tomatoes
10710,source5356.txt,-1.0,orig,a woman is cutting broccoli
10711,answer5356.txt,2.6,train,a man is slicing tomatoes
10712,source5357.txt,-1.0,orig,a woman is cutting broccoli
10713,answer5357.txt,1.9,train,there is no man cutting tomatoes
10714,source5358.txt,-1.0,orig,a woman is cutting broccoli
10715,answer5358.txt,2.4,train,a man is cutting tomatoes
10716,source5359.txt,-1.0,orig,a woman is cutting a lemon
10717,answer5359.txt,4.2,train,a woman is cutting fruit
10718,source5360.txt,-1.0,orig,a woman is cutting a lemon
10719,answer5360.txt,4.0,test,a man is cutting a lemon
10720,source5361.txt,-1.0,orig,a woman is firing a rifle
10721,answer5361.txt,4.2,train,a woman is firing a weapon
10722,source5362.txt,-1.0,orig,there is no woman firing a rifle
10723,answer5362.txt,3.5,train,a woman is firing a rifle
10724,source5363.txt,-1.0,orig,a woman is cutting a lemon
10725,answer5363.txt,1.1,train,a woman is firing a weapon
10726,source5364.txt,-1.0,orig,there is no woman firing a rifle
10727,answer5364.txt,1.0,train,a woman is cutting a lemon
10728,source5365.txt,-1.0,orig,a woman is firing a rifle
10729,answer5365.txt,1.5,train,a woman is cutting fruit
10730,source5366.txt,-1.0,orig,a man is cutting a lemon
10731,answer5366.txt,1.0,train,a woman is firing a rifle
10732,source5367.txt,-1.0,orig,a woman is cutting a lemon
10733,answer5367.txt,1.4,test,a woman is firing a rifle
10734,source5368.txt,-1.0,orig,guitar is being played by a man
10735,answer5368.txt,4.9,train,a man is playing guitar
10736,source5369.txt,-1.0,orig,a man is playing the drums
10737,answer5369.txt,4.3,test,a man is playing the instrument
10738,source5370.txt,-1.0,orig,a man is playing the drums
10739,answer5370.txt,4.2,train,a woman is playing the drums
10740,source5371.txt,-1.0,orig,a man is playing guitar
10741,answer5371.txt,4.6,test,a man is playing the instrument
10742,source5372.txt,-1.0,orig,a man is playing guitar
10743,answer5372.txt,2.6,train,a woman is playing the drums
10744,source5373.txt,-1.0,orig,a man is playing the drums
10745,answer5373.txt,3.415,train,guitar is being played by a man
