File,Class,Datatype,Text
source3368.txt,-1.0,orig,NKorea executes Kim Jong Un' uncle
answer3368.txt,3.5,train,Kim Jong-un Executed His 'Worse Than a Dog' Uncle
source3369.txt,-1.0,orig,Merkel to attend World Cup final
answer3369.txt,1.2,train,Colourful support at World Cup in Brazil
source3370.txt,-1.0,orig,Sewol ferry crew faces trial
answer3370.txt,4.4,train,South Korea Ferry Crew Members Stand Trial
source3371.txt,-1.0,orig,Egyptians Voting on New Constitution
answer3371.txt,5.0,train,Egypt votes on new constitution
source3372.txt,-1.0,orig,U.S. drone kills 4 militants in Pakistan
answer3372.txt,2.8,train,US drone strike kills six in Pakistan officials
source3373.txt,-1.0,orig,China expands search area for missing plane
answer3373.txt,2.0,train,Vietnam detects signals from missing plane
source3374.txt,-1.0,orig,Cricket-England 155-4 v Australia
answer3374.txt,4.0,train,Cricket-England v Australia fourth test scoreboard
source3375.txt,-1.0,orig,Curiosity Rover Celebrates 1 Year on Mars
answer3375.txt,0.4,train,Birthday of DPRK to Be Celebrated in Peru
source3376.txt,-1.0,orig,Powerful 6.9 quake strikes off California coast
answer3376.txt,2.2,train,Powerful 7.6 quake strikes off Solomons
source3377.txt,-1.0,orig,India Ink: Image of the Day: January 16
answer3377.txt,1.8,train,India Ink: Image of the Day: May 21
source3378.txt,-1.0,orig,Australian PM Gillard ousted in leadership vote
answer3378.txt,4.0,train,Australia leader ousted in snap leadership vote
source3379.txt,-1.0,orig, cancels military exercises
answer3379.txt,0.8,train,Obama condemns Egypt violence
source3380.txt,-1.0,orig,Parents demands common forms for nursery admissions
answer3380.txt,0.0,train,Argentina declares mourning for flood victims
source3381.txt,-1.0,orig,When is Prince George's christening? Baptism plan
answer3381.txt,2.2,train,Prince's christening a blend of old and new
source3382.txt,-1.0,orig, May 20
answer3382.txt,2.33,train,What the Papers Say
source3383.txt,-1.0,orig,Google redesigns search results on PCs
answer3383.txt,1.0,train,Google releases Nexus 5 phone with Kit Kat
source3384.txt,-1.0,orig,Explosion Hits Hezbollah Area South of Beirut
answer3384.txt,4.2,train,Bombing Aimed at Hezbollah Hits Southern Beirut
source3385.txt,-1.0,orig, allies to add sanctions against Russia over Ukraine
answer3385.txt,3.0,train,U.S.
source3386.txt,-1.0,orig,North and South Korea break their silence with talks
answer3386.txt,1.0,train,Factories that ran on Korean cooperation go silent
source3387.txt,-1.0,orig,Hezbollah urges to elect new Lebanese president
answer3387.txt,0.0,train,Chinese premier meets Indian vice president
source3388.txt,-1.0,orig,Algerian president in France for medical tests after minor stroke
answer3388.txt,3.6,train,Algerian president in France for medical tests
source3389.txt,-1.0,orig,Death toll rises as Kenya mall siege continues
answer3389.txt,3.2,train,Islamists still holding some 30 hostages as Kenya mall standoff continues
source3390.txt,-1.0,orig,Manchester City win English Premier League title
answer3390.txt,3.8,train,Manchester City wins second Premier League title in three years
source3391.txt,-1.0,orig,MH17 dead flown back to Netherlands
answer3391.txt,4.8,train,Bodies of MH17 crash victims flown to Netherlands
source3392.txt,-1.0,orig,Egyptian soldiers killed in Sinai attack
answer3392.txt,3.4,train,Egypt policeman killed in Sinai attack
source3393.txt,-1.0,orig,Oil slips below $108 ahead of Iran nuclear talks
answer3393.txt,1.4,train,Extension likely for Iran nuclear talks
source3394.txt,-1.0,orig,38 feared dead in Russian psychiatric hospital fire
answer3394.txt,3.6,train,Fire kills 38 in Russian psychiatric institution
source3395.txt,-1.0,orig,UN closes in on landmark arms treaty
answer3395.txt,1.6,train,Russia Warns It May Not Sign Landmark UN Arms Treaty
source3396.txt,-1.0,orig,Obama's day: Prime time on Syria
answer3396.txt,1.6,train,Didier Reynders on Syria
source3397.txt,-1.0,orig,North Korea cuts last ties with South by barring joint industrial park
answer3397.txt,0.8,train,North Korea: experts call for dialogue ‚Äď and say China must play a part
source3398.txt,-1.0,orig,China stocks close lower on Thursday
answer3398.txt,1.0,train,China stocks open higher Monday
source3399.txt,-1.0,orig,Court orders political ban on Italy‚Äôs Berlusconi
answer3399.txt,0.0,train,Sony Xperia Z2 and Nokia‚Äôs X series unveiled
source3400.txt,-1.0,orig,WHO: New virus can probably pass person to person
answer3400.txt,3.8,train,New coronavirus can probably can be passed person to person- WHO
source3401.txt,-1.0,orig,Nelson Mandela returns to hospital in ‚Äėserious but stable‚Äô condition
answer3401.txt,5.0,train,Mandela back in hospital in ‚Äėserious but stable‚Äô condition
source3402.txt,-1.0,orig,Mexico storm death toll continues to rise
answer3402.txt,0.0,train,East Harlem explosion death toll rises
source3403.txt,-1.0,orig,British Prime Minister condemns murder of teens
answer3403.txt,0.0,train,Ukrainian Prime Minister resigns amid protests
source3404.txt,-1.0,orig,Taliban bombs US base in Afghanistan
answer3404.txt,0.0,train,Royal Hoax DJ Takes Action Against Station
source3405.txt,-1.0,orig,Tottenham v Manchester City ‚Äď live! 
answer3405.txt,2.2,train,Arsenal v Stoke City ‚Äď live!
source3406.txt,-1.0,orig, April 17
answer3406.txt,2.4,train,Business news and markets: as it happened
source3407.txt,-1.0,orig, world powers begin new round of nuclear talks
answer3407.txt,4.2,train,Iran
source3408.txt,-1.0,orig,Tropical Storm Karen weakens as it nears U.S. Gulf Coast
answer3408.txt,2.6,train,Tropical Storm Karen targets US Gulf Coast
source3409.txt,-1.0,orig,76 killed in Bangladesh building collapse
answer3409.txt,3.0,train,Workers killed in India building collapse
source3410.txt,-1.0,orig,N. Korea fires short-range missiles
answer3410.txt,3.8,train,North Korea fires three short-range missiles
source3411.txt,-1.0,orig,Bomb kills three in northwest Pakistan
answer3411.txt,2.6,train,Car Bomb Kills 37 in Northwest Pakistan
source3412.txt,-1.0,orig,Malaysia Airlines plane vanishes on flight to Beijing
answer3412.txt,4.0,train,Malaysia Airlines loses contact with plane carrying 239 to Beijing
source3413.txt,-1.0,orig,000 jobs
answer3413.txt,5.0,train,Microsoft says to cut up to 18
source3414.txt,-1.0,orig,Malaysia elections: Malaysians vote with power at stake for first time
answer3414.txt,3.4,train,Malaysians vote in polls for stability or change
source3415.txt,-1.0,orig,Fire destroys Tibetan town in China
answer3415.txt,4.4,train,Fire destroys ancient Tibetan town in China
source3416.txt,-1.0,orig,Yahoo to Buy Tumblr for $1.1 Billion
answer3416.txt,5.0,train,Yahoo agrees to buy Tumblr for $1.1 billion cash
source3417.txt,-1.0,orig,India voters kick off world‚Äôs biggest election
answer3417.txt,5.0,train,India starts voting in world's largest election
source3418.txt,-1.0,orig,Syrian airstrikes kill at least 18 in Aleppo
answer3418.txt,2.0,train,Car bomb in northern Syria kills at least 12
source3419.txt,-1.0,orig,Death toll in Philippines quake jumps to 85
answer3419.txt,2.8,train,Philippine quake death toll climbs to 73
source3420.txt,-1.0,orig,Search narrowed for missing man
answer3420.txt,1.4,train,Search ends for missing asylum-seekers
source3421.txt,-1.0,orig,Uganda's President Museveni agrees to sign anti-gays Bill
answer3421.txt,0.2,train,Ukrainian President orders 7-day ceasefire in the east
source3422.txt,-1.0,orig,Champions Trophy: India v South AfricaLive
answer3422.txt,4.33,train,ICC Champions Trophy: India vs South Africa
source3423.txt,-1.0,orig,Supreme Court to hear Michigan affirmative action case
answer3423.txt,4.4,train,Supreme Court takes on affirmative action in Michigan ban case
source3424.txt,-1.0,orig,Headlines in major Iranian newspapers on Nov 21
answer3424.txt,3.0,train,Headlines in major Iranian newspapers on Sept 30
source3425.txt,-1.0,orig,Cyclone Phailin evacuation kept Indian villagers alive
answer3425.txt,2.4,train,Cyclone leaves trail of destruction in India
source3426.txt,-1.0,orig,US drone kills two in eastern Afghanistan
answer3426.txt,0.6,train,Taliban kill 15 police in west Afghanistan
source3427.txt,-1.0,orig,Thousands gather to support Islamist government in Tunisia
answer3427.txt,4.6,train,Thousands rally to support embattled Tunisia government
source3428.txt,-1.0,orig,Nelson Mandela taken to hospital
answer3428.txt,4.8,train,South Africa's Mandela taken to hospital
source3429.txt,-1.0,orig,Two explosions at Boston Marathon finish line
answer3429.txt,5.0,train,Updated - Two explosions near finish line of Boston Marathon
source3430.txt,-1.0,orig,At least 18 killed in North Caucasus train station blast
answer3430.txt,0.4,train,At least two killed in southern Egypt clash
source3431.txt,-1.0,orig,Winter Storm Janus: State-by-State...
answer3431.txt,3.0,train,Winter Storm Ion: State-By-State...
source3432.txt,-1.0,orig,Iraqi officials: 50 bodies found south of Baghdad
answer3432.txt,3.6,train,Corpses Of 53 Men Found South Of Baghdad
source3433.txt,-1.0,orig,Bombs Kill 35 in Baghdad Christian Area
answer3433.txt,3.0,train,Bomb attacks kill 20 in Baghdad's Christian areas
source3434.txt,-1.0,orig,China Bo Xilai trial in fourth day
answer3434.txt,3.2,train,China sets Bo Xilai trial date
source3435.txt,-1.0,orig,Muslims pray for end to divisions
answer3435.txt,0.8,train,Muslims prepare for start of Ramadan
source3436.txt,-1.0,orig,Separatists down Ukraine military plane
answer3436.txt,0.8,train,Japan scrambles jets against Russian military planes
source3437.txt,-1.0,orig,Thousands of white-clad Amsterdammers march for MH17
answer3437.txt,1.0,train,Thousands of Britons claim dole in Germany
source3438.txt,-1.0,orig,Suspected US drone targets Islamic seminary in Pakistan
answer3438.txt,2.2,train,Suspected U.S. drone strike kills 5 in Pakistan
source3439.txt,-1.0,orig,Obama visits tornado hit Oklahoma
answer3439.txt,0.4,train,Obama to sign up for Obamacare
source3440.txt,-1.0,orig,GE posts 9% profit drop for third quarter
answer3440.txt,5.0,train,General Electric posts 9% profit drop for third quarter
source3441.txt,-1.0,orig,China yuan strengthens to new high against USD
answer3441.txt,2.0,train,China yuan weakens to 6.1535 against USD
source3442.txt,-1.0,orig,Russia convicts dead lawyer Magnitsky in posthumous trial
answer3442.txt,5.0,train,Russia finds dead lawyer Magnitsky guilty in posthumous trial
source3443.txt,-1.0,orig,Trayvon Martin could have been ...
answer3443.txt,2.8,train,'Trayvon could have been me'
source3444.txt,-1.0,orig,China ships enter waters off disputed islands
answer3444.txt,3.4,train,China sends largest fleet yet to disputed islands
source3445.txt,-1.0,orig,Kerry plan to include prisoner release
answer3445.txt,3.4,train,Kerry's plan for restarting talks calls for release of 103 Palestinian inmates
source3446.txt,-1.0,orig,Explosion in Kabul a suicide attack in diplomatic area
answer3446.txt,2.0,train,Police: Explosion in Belfast Cathedral Quarter
source3447.txt,-1.0,orig, Venezuelans Stress Support to Syria
answer3447.txt,1.4,train,Syrians Protest against Erdogan in Paris
source3448.txt,-1.0,orig, investments during Japan visit
answer3448.txt,3.0,train,Prime Minister to seek nuclear deal
source3449.txt,-1.0,orig,Embassies staying put in N. Korea despite tension
answer3449.txt,1.2,train,US postpones missile test over N Korea tensions
source3450.txt,-1.0,orig,Obama to meet with Mandela family
answer3450.txt,4.6,train,Obama to meet privately with family of Nelson Mandela
source3451.txt,-1.0,orig,At least 20 dead in Somalia attacks
answer3451.txt,0.4,train,At least six dead in US shooting rampage
source3452.txt,-1.0,orig,Five killed in Philippines volcano eruption
answer3452.txt,0.6,train,Gunmen kill 10 in Philippine political violence
source3453.txt,-1.0,orig,Israel shoots down drone from Lebanon
answer3453.txt,5.0,train,Israel downs drone from Lebanon
source3454.txt,-1.0,orig,Syrian opposition confirms participation in peace talks
answer3454.txt,1.0,train,Israel approves release of first group of Palestinian prisoners ahead of peace talks
source3455.txt,-1.0,orig,Violent clashes mark anniversary of Egypt uprising
answer3455.txt,4.6,train,Deadly clashes as Egypt marks anniversary
source3456.txt,-1.0,orig,Roadside bomb kills 3 policemen in southern Afghanistan
answer3456.txt,1.6,train,NATO: 5 Americans killed in southern Afghanistan
source3457.txt,-1.0,orig,CCTV: York conmen dress as women to trick pensioners
answer3457.txt,3.8,train,Conmen dressed as women steal cash
source3458.txt,-1.0,orig,Cleveland kidnapper Ariel Castro found hanging in his cell
answer3458.txt,5.0,train,Cleveland Kidnapper Ariel Castro Found Hanged in Prison Cell
source3459.txt,-1.0,orig,Google Unveils Concept Self-Driving Car
answer3459.txt,5.0,train,Google Unveils Prototype Self-Driving Car
source3460.txt,-1.0,orig,Bangladesh garment factory collapse kills 149
answer3460.txt,2.0,train,Bangladesh garment factory fire 'kills 8'
source3461.txt,-1.0,orig,Hagel seeks to reassure jittery Gulf allies after Iran deal
answer3461.txt,4.0,train,US seeks to reassure wary Gulf allies over Iran deal
source3462.txt,-1.0,orig,Pope hits out at ‚Äėwar to sell arms‚Äô in Syria
answer3462.txt,0.0,train,Ukraine hosts ‚Äėunity talks‚Äô
source3463.txt,-1.0,orig,Pakistan's Musharraf arrives at court for first time
answer3463.txt,2.4,train,Pakistan's Musharraf Under Arrest in Bhutto Assassination
source3464.txt,-1.0,orig,Syria's Muslim Brotherhood faces uphill battle
answer3464.txt,2.2,train,Trial Date Set for Egypt's Muslim Brotherhood Chief
source3465.txt,-1.0,orig,India‚Äôs march to Mars
answer3465.txt,0.0,train,Red panda‚Äôs short-lived zoo escape
source3466.txt,-1.0,orig,Israel's West Bank control 'costing Palestinian economy billions'
answer3466.txt,0.2,train,Israeli doctors could be tried abroad for force-feeding Palestinian prisoners
source3467.txt,-1.0,orig,Washington pot shops prepare for historic sales
answer3467.txt,5.0,train,Washington Pot Shops Prepare for Historic Sales
source3468.txt,-1.0,orig,Rio de Janeiro airport workers strike on eve of World Cup
answer3468.txt,5.0,train,Rio airport workers strike on eve of FIFA World Cup
source3469.txt,-1.0,orig,Egypt arrests Muslim Brotherhood leader Badie
answer3469.txt,1.4,train,Son of top Muslim Brotherhood leader killed
source3470.txt,-1.0,orig, six global powers sign landmark nuclear deal
answer3470.txt,5.0,train,Iran
source3471.txt,-1.0,orig,Hot Air Balloon 'Catches Fire And Crashes'
answer3471.txt,2.8,train,Hot-Air Balloon Catches Fire in Virginia
source3472.txt,-1.0,orig, family at Mandela memorial
answer3472.txt,2.4,train,Quotes from leaders
source3473.txt,-1.0,orig,Indonesians vote for president in tight race
answer3473.txt,0.0,train,Mumbai Indians puts T&T in its place
source3474.txt,-1.0,orig, Nov. 20
answer3474.txt,2.8,train,What the Papers Say
source3475.txt,-1.0,orig,Amazon unveils new Fire TV streaming video box
answer3475.txt,4.2,train,Amazon launches new device for streaming video
source3476.txt,-1.0,orig,Palestinian arrested for sexually harassing young girls
answer3476.txt,0.0,train,Palestinian President Receives Jordanian Foreign Minister
source3477.txt,-1.0,orig,Obama To Meet Embattled Veterans Secretary
answer3477.txt,0.2,train,Obama nominates new transportation secretary
source3478.txt,-1.0,orig,China yuan strengthens to 6.1070 against USD Friday
answer3478.txt,1.6,train,China yuan weakens to 6.1059 against USD
